CustomerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST_004987,Male,0,No,No,64,Yes,No,DSL,No,No,No internet service,No,No,No,Month-to-month,No,Credit card (automatic),65.53,4186.64,No
CUST_004988,Male,0,Yes,No,37,Yes,No,DSL,No,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),93.97,3368.54,No
CUST_004989,Male,0,Yes,No,9,Yes,No,Fiber optic,Yes,No,No,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),41.72,271.45,No
CUST_004990,Female,0,No,No,31,Yes,Yes,No,No internet service,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),109.12,3453.03,Yes
CUST_004991,Male,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,103.51,6693.46,No
CUST_004992,Male,0,Yes,Yes,42,Yes,No,DSL,Yes,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.82,1452.41,No
CUST_004993,Female,0,No,No,20,Yes,No,No,No,No internet service,No internet service,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),21.2,323.51,No
CUST_004994,Male,1,Yes,No,46,Yes,No,DSL,No internet service,No,No,No,No,No internet service,Month-to-month,No,Electronic check,89.66,4038.99,No
CUST_004995,Male,0,Yes,No,63,Yes,No,Fiber optic,No,Yes,No,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),53.6,3457.55,Yes
CUST_004996,Male,1,No,No,17,Yes,Yes,DSL,Yes,No,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,28.51,475.94,No
CUST_004997,Female,1,Yes,No,21,Yes,Yes,DSL,Yes,Yes,No internet service,No internet service,No,No,One year,Yes,Credit card (automatic),108.24,2437.2,Yes
CUST_004998,Male,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,Yes,No,Month-to-month,No,Mailed check,118.17,2321.76,No
CUST_004999,Female,0,Yes,No,50,Yes,No,Fiber optic,Yes,No internet service,No,No,No internet service,No,Month-to-month,Yes,Electronic check,50.27,2691.77,Yes
CUST_005000,Female,0,No,No,16,Yes,No phone service,DSL,No internet service,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),36.87,496.59,No
CUST_005001,Male,0,No,No,11,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No internet service,No,One year,No,Bank transfer (automatic),104.35,1189.0,Yes
CUST_005002,Male,0,No,Yes,67,Yes,Yes,DSL,No internet service,Yes,No,No,Yes,No internet service,One year,No,Credit card (automatic),71.47,4763.65,No
CUST_005003,Male,0,Yes,Yes,58,Yes,No,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,117.29,6808.02,No
CUST_005004,Male,1,No,No,18,Yes,Yes,DSL,No internet service,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),82.34,1498.09,No
CUST_005005,Female,0,No,No,49,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No internet service,No,One year,Yes,Mailed check,75.15,3647.24,No
CUST_005006,Male,0,No,No,27,Yes,Yes,No,No internet service,Yes,No,No,No internet service,Yes,Two year,Yes,Credit card (automatic),111.49,3020.56,Yes
CUST_005007,Male,0,No,No,26,Yes,Yes,DSL,No internet service,No,No internet service,No,Yes,No,One year,Yes,Mailed check,98.81,2589.54,No
CUST_005008,Male,0,Yes,No,58,Yes,No,DSL,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),59.19,3325.04,Yes
CUST_005009,Female,1,Yes,Yes,9,No,No,No,No,No,No internet service,No,No,Yes,One year,Yes,Electronic check,19.32,126.91,Yes
CUST_005010,Male,0,Yes,No,8,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,No,No,One year,Yes,Bank transfer (automatic),93.84,817.6,Yes
CUST_005011,Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,Yes,Two year,Yes,Mailed check,105.21,2374.77,No
CUST_005012,Female,0,No,No,45,Yes,Yes,DSL,No,No internet service,No,No internet service,Yes,No internet service,Two year,Yes,Credit card (automatic),31.32,1512.83,No
CUST_005013,Female,0,No,No,60,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,108.22,6442.62,No
CUST_005014,Male,0,No,No,10,No,Yes,No,No,No,No internet service,No,No,No,Month-to-month,Yes,Mailed check,105.33,1051.12,No
CUST_005015,Male,0,Yes,No,12,Yes,No phone service,DSL,Yes,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.02,331.74,No
CUST_005016,Male,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),91.46,5348.25,Yes
CUST_005017,Male,1,Yes,No,23,Yes,No phone service,No,No internet service,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),56.78,1316.41,Yes
CUST_005018,Male,1,Yes,No,61,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),23.36,1311.05,No
CUST_005019,Female,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,No,Mailed check,51.5,2159.99,No
CUST_005020,Female,1,No,No,55,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.05,4491.33,No
CUST_005021,Male,0,Yes,No,53,Yes,No,DSL,Yes,Yes,No internet service,Yes,Yes,No internet service,One year,Yes,Bank transfer (automatic),49.03,2632.72,Yes
CUST_005022,Male,0,No,Yes,11,Yes,Yes,No,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),97.4,1113.21,No
CUST_005023,Female,0,Yes,Yes,58,Yes,No phone service,Fiber optic,Yes,No internet service,No,Yes,No,Yes,Two year,Yes,Electronic check,68.0,3935.52,No
CUST_005024,Male,0,No,No,39,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,21.81,843.16,Yes
CUST_005025,Male,0,No,No,16,Yes,Yes,DSL,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),74.59,1112.67,Yes
CUST_005026,Male,0,Yes,Yes,30,Yes,No,No,No,No,No,Yes,Yes,No,Two year,No,Electronic check,62.25,1920.36,No
CUST_005027,Male,0,No,No,13,No,Yes,No,No internet service,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),27.77,261.78,No
CUST_005028,Male,0,No,No,54,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,Yes,Two year,No,Electronic check,62.66,3415.42,No
CUST_005029,Female,0,No,No,18,No,No,No,No,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,98.4,1835.96,Yes
CUST_005030,Male,0,Yes,No,50,Yes,No,DSL,No internet service,No,No internet service,Yes,Yes,Yes,One year,No,Electronic check,28.94,1477.05,No
CUST_005031,Male,1,Yes,Yes,29,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),43.04,1173.52,No
CUST_005032,Male,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),117.41,567.7,Yes
CUST_005033,Female,0,No,No,63,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),59.91,3693.1,No
CUST_005034,Female,0,Yes,No,37,Yes,Yes,DSL,Yes,No internet service,No,No,No internet service,No,Month-to-month,Yes,Electronic check,101.68,3799.21,No
CUST_005035,Female,0,Yes,No,36,Yes,No,DSL,Yes,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),68.9,2277.9,Yes
CUST_005036,Female,0,No,No,20,Yes,No,No,No internet service,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,41.57,976.23,No
CUST_005037,Male,0,Yes,No,19,Yes,No,No,Yes,No internet service,Yes,Yes,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.88,459.93,No
CUST_005038,Female,1,No,No,39,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),93.26,3588.06,Yes
CUST_005039,Male,0,No,No,7,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,67.0,424.85,Yes
CUST_005040,Male,1,No,Yes,27,Yes,Yes,No,No,Yes,No,No,Yes,No internet service,Two year,No,Bank transfer (automatic),116.68,3189.55,No
CUST_005041,Female,0,Yes,No,30,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),108.97,3237.17,No
CUST_005042,Female,0,Yes,Yes,36,Yes,No,Fiber optic,No internet service,No,No,Yes,No,No,One year,Yes,Electronic check,33.75,971.87,No
CUST_005043,Female,0,Yes,No,24,Yes,No,No,No internet service,No,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,84.29,1918.73,No
CUST_005044,Female,0,No,No,64,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),36.67,2442.54,No
CUST_005045,Female,0,No,No,25,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Electronic check,54.92,1407.18,No
CUST_005046,Male,0,No,No,11,Yes,No,DSL,No internet service,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,51.71,470.6,Yes
CUST_005047,Female,0,No,No,65,Yes,No,DSL,No,No,No,No,Yes,No internet service,Two year,No,Mailed check,70.0,4611.24,No
CUST_005048,Female,0,Yes,No,38,Yes,No,Fiber optic,No,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),102.11,4179.92,Yes
CUST_005049,Female,0,Yes,No,16,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),107.17,1723.74,Yes
CUST_005050,Male,0,No,No,47,Yes,No,Fiber optic,No internet service,No,No,No,Yes,No,One year,No,Electronic check,86.9,4013.11,No
CUST_005051,Female,1,Yes,No,9,Yes,No,DSL,Yes,Yes,No internet service,No,No,No,Month-to-month,No,Electronic check,81.59,691.51,Yes
CUST_005052,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,111.01,2191.48,Yes
CUST_005053,Female,0,Yes,No,14,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),28.49,485.5,No
CUST_005054,Female,0,Yes,No,21,No,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,57.67,1018.73,No
CUST_005055,Male,0,Yes,No,42,Yes,Yes,DSL,Yes,Yes,No internet service,No internet service,No,Yes,Two year,Yes,Electronic check,40.16,1707.94,No
CUST_005056,Female,0,No,No,21,Yes,No phone service,No,No,Yes,Yes,No,No internet service,No internet service,One year,No,Electronic check,31.99,447.2,No
CUST_005057,Male,0,No,Yes,66,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),85.68,5685.69,No
CUST_005058,Male,0,No,No,19,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),37.56,753.8,No
CUST_005059,Male,0,No,No,20,Yes,Yes,No,No,No,No internet service,No internet service,No,No,Two year,Yes,Electronic check,114.77,2319.47,Yes
CUST_005060,Female,0,No,No,3,Yes,No,DSL,No internet service,No,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),71.29,247.41,Yes
CUST_005061,Female,0,No,No,35,Yes,Yes,DSL,No internet service,No,No internet service,No,No,Yes,Two year,Yes,Bank transfer (automatic),65.63,2464.65,No
CUST_005062,Female,1,Yes,No,15,Yes,Yes,DSL,No,No internet service,No,Yes,No,Yes,Month-to-month,No,Electronic check,54.19,655.14,Yes
CUST_005063,Male,0,No,No,18,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No,No internet service,One year,No,Bank transfer (automatic),45.76,941.17,No
CUST_005064,Female,1,Yes,No,22,No,No,No,No,No internet service,Yes,No,No internet service,Yes,One year,Yes,Mailed check,109.84,2580.44,No
CUST_005065,Male,0,Yes,No,57,No,Yes,DSL,No,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),80.07,4700.69,No
CUST_005066,Female,0,Yes,No,59,Yes,No,No,No internet service,No,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,42.01,2618.3,Yes
CUST_005067,Male,1,Yes,Yes,59,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,86.93,5245.14,No
CUST_005068,Male,1,Yes,Yes,17,Yes,No,DSL,No internet service,No,No,No,No internet service,No internet service,One year,Yes,Electronic check,42.12,827.8,Yes
CUST_005069,Male,0,Yes,Yes,11,Yes,No phone service,No,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),95.7,899.64,Yes
CUST_005070,Female,0,Yes,No,2,Yes,No,No,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),73.85,203.65,Yes
CUST_005071,Male,0,No,Yes,10,Yes,No,No,Yes,No internet service,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,62.69,336.07,No
CUST_005072,Male,0,No,No,17,No,Yes,Fiber optic,No,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,84.05,1605.0,Yes
CUST_005073,Male,0,No,No,47,Yes,No,DSL,No internet service,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,105.83,5044.65,Yes
CUST_005074,Male,0,Yes,No,67,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Electronic check,58.78,3977.81,No
CUST_005075,Male,1,Yes,Yes,38,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),87.44,3288.82,Yes
CUST_005076,Male,0,No,No,51,Yes,No,Fiber optic,Yes,No,No,No,No,No internet service,Month-to-month,Yes,Mailed check,54.75,2838.76,No
CUST_005077,Female,0,Yes,No,22,No,Yes,Fiber optic,Yes,Yes,No internet service,Yes,Yes,Yes,One year,No,Bank transfer (automatic),54.52,1307.04,Yes
CUST_005078,Female,0,No,No,59,Yes,Yes,No,No,No,No internet service,Yes,No,No,Two year,Yes,Credit card (automatic),102.55,6043.02,No
CUST_005079,Male,0,No,No,10,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,73.34,894.57,Yes
CUST_005080,Female,0,No,No,33,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),58.92,2020.32,No
CUST_005081,Female,0,No,No,6,No,Yes,No,Yes,No internet service,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),38.49,204.95,No
CUST_005082,Male,0,Yes,No,31,Yes,No,DSL,No,Yes,No internet service,No,Yes,Yes,One year,Yes,Electronic check,98.26,3060.92,No
CUST_005083,Male,1,Yes,Yes,26,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,Yes,Yes,Two year,Yes,Electronic check,81.58,2121.69,No
CUST_005084,Male,0,No,No,13,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,90.62,917.9,No
CUST_005085,Female,0,Yes,No,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,62.06,1028.15,No
CUST_005086,Male,0,Yes,No,36,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),49.22,1770.64,No
CUST_005087,Female,1,Yes,No,36,Yes,No phone service,DSL,No,No,No,No internet service,Yes,No internet service,Two year,Yes,Electronic check,91.05,3363.31,No
CUST_005088,Male,0,Yes,No,45,Yes,Yes,DSL,No internet service,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,26.93,1430.66,No
CUST_005089,Female,0,Yes,Yes,25,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,84.58,2116.34,No
CUST_005090,Male,0,Yes,No,24,No,Yes,DSL,No,Yes,No internet service,No,No,Yes,Two year,No,Bank transfer (automatic),116.42,2811.72,No
CUST_005091,Male,1,No,No,19,Yes,No,DSL,Yes,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,100.11,1866.62,No
CUST_005092,Female,0,No,No,65,Yes,Yes,No,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,91.83,5836.87,Yes
CUST_005093,Female,0,No,No,29,Yes,No,Fiber optic,No,No,No internet service,No,Yes,Yes,Two year,No,Bank transfer (automatic),62.57,1938.62,No
CUST_005094,Female,1,No,Yes,45,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,19.89,905.27,No
CUST_005095,Female,0,Yes,No,62,No,No phone service,No,No,Yes,No internet service,No,No,No internet service,Two year,No,Bank transfer (automatic),117.23,7492.82,No
CUST_005096,Female,0,Yes,Yes,43,Yes,Yes,DSL,Yes,No,No internet service,No,No internet service,Yes,One year,No,Electronic check,110.78,4748.36,No
CUST_005097,Female,0,Yes,No,17,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),68.31,912.39,No
CUST_005098,Male,0,No,No,60,Yes,Yes,No,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,87.33,5273.51,Yes
CUST_005099,Female,0,No,No,25,Yes,No,DSL,No,Yes,No,No,No,No internet service,One year,Yes,Bank transfer (automatic),74.5,1747.98,Yes
CUST_005100,Male,0,Yes,No,34,Yes,No,No,No internet service,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),87.59,3034.71,No
CUST_005101,Male,0,Yes,No,41,Yes,No phone service,No,No internet service,Yes,Yes,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),23.65,931.21,No
CUST_005102,Female,0,No,No,14,Yes,No,DSL,No internet service,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,118.59,1642.93,No
CUST_005103,Male,1,No,Yes,57,Yes,Yes,DSL,No internet service,No,No,No internet service,No,No internet service,One year,Yes,Electronic check,96.69,5493.96,No
CUST_005104,Female,0,No,No,26,Yes,Yes,DSL,Yes,No internet service,No,No,Yes,Yes,One year,Yes,Mailed check,44.97,1176.53,Yes
CUST_005105,Female,0,Yes,No,18,Yes,No,DSL,No,No internet service,Yes,No internet service,No,No,One year,Yes,Electronic check,72.76,1310.51,No
CUST_005106,Male,0,Yes,No,20,Yes,No,No,Yes,No,No,No,No,No internet service,Month-to-month,No,Electronic check,65.82,1290.22,Yes
CUST_005107,Male,0,No,No,71,Yes,No,Fiber optic,Yes,No,No,Yes,No internet service,No,One year,Yes,Electronic check,53.86,3727.17,No
CUST_005108,Female,0,No,No,30,Yes,Yes,DSL,No,No,No internet service,No,No,Yes,One year,No,Credit card (automatic),62.34,1936.07,No
CUST_005109,Female,0,No,No,29,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,75.45,2044.19,Yes
CUST_005110,Male,1,No,Yes,66,Yes,No phone service,DSL,No,Yes,No internet service,No,Yes,Yes,One year,No,Mailed check,69.64,4791.84,No
CUST_005111,Male,0,No,No,12,Yes,Yes,DSL,No,No internet service,No,Yes,No,No,Month-to-month,No,Mailed check,102.48,1231.78,Yes
CUST_005112,Male,1,No,No,21,Yes,Yes,DSL,No,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),30.23,749.29,No
CUST_005113,Male,1,Yes,No,34,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No internet service,Two year,No,Mailed check,23.86,843.83,No
CUST_005114,Female,0,Yes,Yes,38,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),69.07,2404.19,Yes
CUST_005115,Female,0,No,No,70,Yes,No,Fiber optic,No,No,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,65.23,4509.6,No
CUST_005116,Female,1,Yes,Yes,60,Yes,No,DSL,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),83.11,4844.12,No
CUST_005117,Female,1,No,No,56,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,No internet service,No,One year,No,Electronic check,47.41,2837.33,No
CUST_005118,Male,0,No,Yes,59,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),27.26,1631.97,No
CUST_005119,Male,0,No,No,56,Yes,No,DSL,Yes,No internet service,No,Yes,No internet service,No,Month-to-month,No,Electronic check,99.08,5602.4,Yes
CUST_005120,Female,0,Yes,Yes,58,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Mailed check,62.52,3560.72,Yes
CUST_005121,Female,1,Yes,No,55,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,31.91,1742.71,No
CUST_005122,Female,0,No,No,29,Yes,No,DSL,No,No,No internet service,No,Yes,No,One year,Yes,Electronic check,114.29,3507.17,No
CUST_005123,Female,0,No,Yes,32,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,113.13,3458.89,No
CUST_005124,Female,1,No,Yes,12,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),34.59,675.58,Yes
CUST_005125,Female,0,Yes,Yes,24,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,99.33,2363.95,Yes
CUST_005126,Female,0,Yes,No,42,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,Yes,No,Two year,Yes,Mailed check,72.55,2818.16,No
CUST_005127,Female,0,No,No,65,Yes,Yes,No,Yes,No internet service,No,No,Yes,Yes,One year,Yes,Credit card (automatic),48.24,3055.25,No
CUST_005128,Female,1,No,No,47,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Yes,Yes,Two year,Yes,Electronic check,57.78,2655.0,No
CUST_005129,Male,0,No,No,43,Yes,No,DSL,No internet service,Yes,No,No,No,No,One year,No,Bank transfer (automatic),115.18,4895.77,No
CUST_005130,Female,0,Yes,Yes,42,Yes,No,No,No internet service,No,No internet service,No,No,Yes,Two year,Yes,Mailed check,51.81,2167.99,No
CUST_005131,Male,0,Yes,No,46,Yes,Yes,No,No,No,No,Yes,No,No,One year,No,Credit card (automatic),39.72,1795.7,No
CUST_005132,Male,0,Yes,No,13,Yes,No,No,No internet service,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),65.18,742.17,No
CUST_005133,Female,0,No,No,29,Yes,No,DSL,Yes,No,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,80.04,2365.75,Yes
CUST_005134,Female,0,No,No,2,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,46.85,281.35,No
CUST_005135,Male,0,Yes,No,57,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),96.02,5424.4,Yes
CUST_005136,Male,0,Yes,No,64,No,Yes,Fiber optic,No,Yes,No internet service,Yes,No,Yes,Two year,Yes,Mailed check,79.12,5042.36,No
CUST_005137,Female,0,No,No,40,Yes,No,No,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),111.51,4545.14,No
CUST_005138,Male,0,Yes,Yes,11,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),50.46,538.3,No
CUST_005139,Female,0,No,No,51,Yes,No,Fiber optic,No internet service,No internet service,No,No,No,No,One year,Yes,Bank transfer (automatic),84.99,4354.61,No
CUST_005140,Female,0,No,Yes,51,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,No internet service,Two year,Yes,Mailed check,107.3,5453.9,No
CUST_005141,Female,0,Yes,No,5,Yes,No,DSL,Yes,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),18.69,127.54,Yes
CUST_005142,Male,0,Yes,No,55,No,No phone service,DSL,No,No internet service,Yes,Yes,No internet service,No,Two year,No,Credit card (automatic),67.96,3887.85,No
CUST_005143,Male,0,No,Yes,49,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,73.96,3828.01,No
CUST_005144,Female,0,Yes,Yes,67,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),69.29,4585.64,No
CUST_005145,Male,0,Yes,No,54,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),47.57,2646.95,No
CUST_005146,Male,0,No,Yes,21,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,No,No,Two year,No,Mailed check,27.32,644.81,No
CUST_005147,Male,0,No,No,60,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Two year,No,Electronic check,105.17,6214.94,No
CUST_005148,Male,0,No,Yes,67,Yes,Yes,Fiber optic,No,No internet service,No,No,No,Yes,Month-to-month,No,Credit card (automatic),69.5,4798.97,No
CUST_005149,Male,0,Yes,No,16,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,25.53,407.09,No
CUST_005150,Male,0,Yes,No,26,No,Yes,Fiber optic,No,No,Yes,No,No internet service,No,Month-to-month,No,Credit card (automatic),59.5,1502.47,Yes
CUST_005151,Male,0,Yes,Yes,4,Yes,No,DSL,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),36.67,130.92,No
CUST_005152,Female,0,Yes,No,15,Yes,No,No,Yes,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),49.48,628.65,Yes
CUST_005153,Male,0,No,No,21,Yes,No,DSL,No,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,100.32,2183.18,No
CUST_005154,Male,0,Yes,No,60,Yes,No phone service,No,Yes,No,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,70.49,3924.79,Yes
CUST_005155,Male,0,No,No,41,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No,No internet service,Month-to-month,No,Electronic check,41.96,1737.09,Yes
CUST_005156,Male,0,Yes,Yes,38,Yes,No,DSL,No,No internet service,No internet service,No,Yes,Yes,Two year,Yes,Credit card (automatic),99.69,3845.05,No
CUST_005157,Male,0,Yes,Yes,58,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),37.63,2285.45,No
CUST_005158,Male,0,No,No,18,Yes,No,DSL,No,Yes,No,No internet service,Yes,No internet service,Two year,Yes,Electronic check,50.14,971.18,Yes
CUST_005159,Male,0,Yes,Yes,48,Yes,No,DSL,No,Yes,Yes,Yes,No,No internet service,Two year,No,Mailed check,21.59,1110.75,No
CUST_005160,Male,1,Yes,No,64,Yes,Yes,DSL,Yes,Yes,No internet service,No internet service,No,No internet service,Two year,Yes,Credit card (automatic),114.44,7301.77,Yes
